,Year,Player,Age,Tm,G,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,WS/48,3P%,FT%,Pick,GS%,FGA/48,PF/48,MPG,Improvement,Frontcourt,Imprv_prev_year,Tm_WS,Tm_next,Change_team
2808,1992.0,Mike Gminski,32,CHH,35.0,0.478,0.015,0.141,12.7,8.5,1.0,1.9,8.6,18.7,0.5,0.051,0.05,0.75,7.0,0.2857142857142857,19.14228456913828,3.5591182364729463,14.257142857142858,0.0,1,-2.4,32.3,CHH,True
2809,1992.0,Mike Iuzzolino,24,DAL,52.0,0.591,0.383,0.361,4.1,22.8,1.3,0.0,18.3,16.9,2.2,0.081,0.434,0.836,35.0,0.40384615384615385,13.3125,2.9625000000000004,24.615384615384613,-0.7000000000000002,0,0.0,22.6,DAL,True
2810,1992.0,Mike Sanders,31,CLE,31.0,0.608,0.019,0.292,8.5,11.6,1.9,0.9,10.8,13.9,1.8,0.13699999999999998,0.05,0.7659999999999999,61.0,0.6451612903225806,12.208530805687206,6.293838862559242,20.41935483870968,0.19999999999999996,0,1.7,33.8,CLE,True
2811,1992.0,Mitch Richmond,26,SAC,80.0,0.5479999999999999,0.183,0.277,5.6,21.3,1.4,0.6,13.1,25.5,4.9,0.076,0.384,0.813,5.0,1.0,22.720516962843288,3.582552504038772,38.6875,-1.8000000000000003,0,-2.1999999999999993,27.0,SAC,True
2812,1992.0,Mookie Blaylock,24,NJN,72.0,0.465,0.054000000000000006,0.17800000000000002,5.6,27.2,3.3,0.9,12.4,19.3,4.9,0.092,0.222,0.7120000000000001,12.0,0.9305555555555556,18.70643642072213,3.4285714285714284,35.388888888888886,2.0999999999999996,0,2.8000000000000003,38.4,ATL,False
2813,1992.0,Morlon Wiley,25,ATL,53.0,0.489,0.218,0.181,5.0,26.6,2.6,0.2,22.4,12.8,0.9,0.051,0.333,0.6859999999999999,46.0,0.3584905660377358,10.648275862068964,4.910344827586207,16.41509433962264,-0.4,0,0.8,37.00000000000001,DAL,False
2814,1992.0,Muggsy Bogues,27,CHH,82.0,0.504,0.04,0.179,4.5,33.4,2.9,0.1,17.7,12.8,4.8,0.08199999999999999,0.07400000000000001,0.7829999999999999,12.0,0.8414634146341463,11.544086021505375,2.683870967741936,34.02439024390244,1.1000000000000005,0,0.0,32.3,CHH,True
2815,1992.0,Nate McMillan,27,SEA,72.0,0.4920000000000001,0.242,0.207,8.8,29.2,3.9,1.1,20.2,14.1,3.7,0.109,0.276,0.643,30.0,0.4166666666666667,11.767554479418886,6.334140435835352,22.944444444444446,1.8999999999999995,0,0.9000000000000004,37.1,SEA,True
2816,1992.0,Negele Knight,24,PHO,42.0,0.51,0.06,0.221,4.0,24.2,1.8,0.3,19.6,19.5,0.5,0.04,0.308,0.688,31.0,0.023809523809523808,16.507131537242472,4.4120443740095086,15.023809523809526,-0.4,0,-0.09999999999999998,56.300000000000004,PHO,True
2817,1992.0,Nick Anderson,24,ORL,60.0,0.509,0.08199999999999999,0.29100000000000004,9.7,12.4,2.2,0.9,9.7,24.5,3.6,0.078,0.353,0.667,11.0,0.9833333333333332,22.703586019064907,2.8760780753517934,36.71666666666667,4.1,0,0.5,23.9,ORL,True
2818,1992.0,Olden Polynice,27,LAC,76.0,0.5489999999999999,0.002,0.428,16.3,3.5,1.2,0.7,12.9,14.9,4.5,0.118,0.05,0.622,8.0,0.8552631578947368,12.300981461286804,4.318429661941112,24.13157894736842,-1.9,1,-0.7000000000000002,39.50000000000001,DET,False
2819,1992.0,Orlando Woolridge,32,DET,82.0,0.539,0.01,0.389,7.0,7.0,1.0,1.0,11.1,24.8,4.4,0.099,0.05,0.6829999999999999,6.0,0.7439024390243902,20.6038807382868,3.4983435873166115,25.768292682926827,-2.1000000000000005,0,0.5000000000000004,46.699999999999996,DET,True
2820,1992.0,Otis Thorpe,29,HOU,82.0,0.619,0.006999999999999999,0.491,15.7,12.8,0.9,0.7,17.1,19.7,8.9,0.14,0.05,0.657,9.0,1.0,14.811518324607327,4.821989528795812,37.26829268292683,-2.9000000000000004,1,-1.5,38.1,HOU,True
2821,1992.0,Paul Graham,24,ATL,78.0,0.523,0.207,0.249,7.1,14.6,2.7,0.7,10.7,20.4,3.6,0.1,0.39,0.741,61.0,0.1153846153846154,19.054714784633294,5.392316647264261,22.025641025641022,-1.7000000000000002,0,0.0,37.00000000000001,ATL,True
2822,1992.0,Pervis Ellison,24,WSB,66.0,0.574,0.003,0.308,16.1,12.0,1.2,4.3,14.5,22.6,6.9,0.131,0.05,0.728,1.0,0.9696969696969696,19.38351254480287,4.243727598566308,38.04545454545455,-3.0000000000000004,1,2.9000000000000004,27.900000000000006,WSB,True
2823,1992.0,Pete Chilcutt,23,SAC,69.0,0.478,0.008,0.112,12.3,6.6,1.9,1.2,13.5,15.5,0.7,0.042,0.05,0.821,27.0,0.028985507246376805,14.687882496940027,4.112607099143206,11.840579710144928,0.30000000000000004,1,0.0,27.0,SAC,True
2824,1992.0,Pooh Richardson,25,MIN,82.0,0.504,0.123,0.141,5.7,36.1,2.1,0.5,13.2,22.5,4.1,0.068,0.342,0.691,10.0,1.0,20.71457905544148,2.4969199178644765,35.634146341463406,-0.09999999999999964,0,-1.8000000000000007,23.3,IND,False
2825,1992.0,Rafael Addison,27,NJN,76.0,0.477,0.113,0.17600000000000002,7.4,8.1,1.2,1.4,9.0,17.5,1.5,0.063,0.28600000000000003,0.737,39.0,0.10526315789473684,17.647659574468086,4.452765957446809,15.460526315789476,-0.6,0,0.0,38.4,NJN,True
2826,1992.0,Randy Brown,23,SAC,56.0,0.494,0.036000000000000004,0.343,7.0,15.7,3.2,1.3,17.8,18.5,0.3,0.028,0.05,0.655,31.0,0.0,15.162616822429907,6.100934579439253,9.553571428571429,1.5999999999999999,0,0.0,27.0,SAC,True
2827,1992.0,Randy White,24,DAL,65.0,0.461,0.071,0.424,12.3,4.7,1.5,1.3,13.0,22.0,0.4,0.019,0.14800000000000002,0.765,8.0,0.18461538461538465,17.958863858961802,7.380999020568072,15.707692307692305,0.4,1,-0.29999999999999993,22.6,DAL,True
2828,1992.0,Reggie Lewis,26,BOS,82.0,0.55,0.015,0.246,7.1,9.0,2.0,2.0,8.1,23.6,9.1,0.14300000000000002,0.238,0.851,22.0,1.0,21.842345276872965,4.033876221498372,37.439024390243894,-0.7999999999999989,0,1.5999999999999996,48.49999999999999,BOS,True
2829,1992.0,Reggie Miller,26,IND,82.0,0.629,0.304,0.459,5.6,14.5,1.6,0.5,10.4,20.2,11.0,0.16899999999999998,0.378,0.858,11.0,1.0,17.246153846153845,3.2307692307692313,38.04878048780488,0.3000000000000007,0,-1.5,47.300000000000004,IND,True
2830,1992.0,Rex Chapman,24,CHH,22.0,0.49,0.115,0.21,5.5,22.1,1.3,0.8,14.0,22.9,0.1,0.01,0.276,0.679,8.0,0.5,21.33333333333333,4.317460317460317,25.772727272727273,1.7999999999999998,0,-2.9,32.3,WSB,False
2831,1992.0,Rick Fox,22,BOS,81.0,0.531,0.133,0.35,7.9,11.1,2.5,1.2,16.9,20.4,2.3,0.073,0.329,0.755,24.0,0.061728395061728385,16.416938110749186,7.1921824104234515,18.950617283950614,-0.19999999999999973,0,0.0,48.49999999999999,BOS,True
2832,1992.0,Ricky Pierce,32,SEA,78.0,0.561,0.094,0.348,5.1,14.7,1.6,0.5,11.1,26.8,7.8,0.142,0.268,0.916,18.0,1.0,23.584650112866818,3.846501128668172,34.07692307692308,-0.09999999999999964,0,-0.10000000000000053,37.1,SEA,True
2833,1992.0,Rik Smits,25,IND,74.0,0.545,0.002,0.226,13.0,10.4,0.8,3.4,12.2,25.3,3.4,0.093,0.05,0.7879999999999999,2.0,0.7432432432432432,23.16027088036117,6.257336343115123,23.94594594594595,-0.6999999999999997,1,0.5,47.300000000000004,IND,True
2834,1992.0,Robert Pack,22,POR,72.0,0.506,0.037000000000000005,0.467,5.9,21.0,2.2,0.3,21.9,19.1,1.1,0.058,0.0,0.8029999999999999,61.0,0.0,14.604026845637586,5.422818791946309,12.416666666666664,2.0,0,0.0,59.1,DEN,False
2835,1992.0,Robert Parish,38,BOS,79.0,0.5710000000000001,0.0,0.265,17.0,4.4,1.5,2.5,11.8,20.8,7.4,0.155,0.05,0.772,8.0,1.0,18.359737417943112,3.6131291028446384,28.924050632911392,-0.6000000000000005,1,-2.5999999999999996,48.49999999999999,BOS,True
2836,1992.0,Rod Higgins,32,GSW,25.0,0.5379999999999999,0.45,0.28,8.7,5.2,1.3,1.4,6.0,18.9,1.3,0.121,0.34700000000000003,0.8140000000000001,31.0,0.24,18.930841121495327,6.728971962616821,21.4,1.2,0,-4.0,41.5,SAC,False
2837,1992.0,Rod Strickland,25,SAS,57.0,0.507,0.023,0.402,7.0,33.8,2.9,0.5,17.1,19.2,5.2,0.123,0.333,0.687,19.0,0.9473684210526316,15.407696054554313,2.852411105698977,36.017543859649116,2.2,0,-0.5,47.7,POR,False
2838,1992.0,Rodney McCray,30,DAL,75.0,0.491,0.13699999999999998,0.246,11.8,15.7,1.2,0.9,14.3,16.4,2.5,0.057,0.294,0.7190000000000001,3.0,0.64,14.176638176638178,4.102564102564102,28.08,-1.6,0,-2.8,22.6,CHI,False
2839,1992.0,Rolando Blackman,32,DAL,75.0,0.5379999999999999,0.146,0.229,5.0,14.0,1.0,0.5,10.7,24.4,3.8,0.07200000000000001,0.385,0.898,9.0,0.9866666666666668,22.05302730510487,2.545310645033637,33.69333333333333,-0.8999999999999999,0,-1.7000000000000002,22.6,NYK,False
2840,1992.0,Ron Anderson,33,PHI,82.0,0.52,0.126,0.162,6.5,9.0,1.8,0.3,9.2,21.5,3.5,0.07,0.331,0.877,27.0,0.13414634146341464,19.894736842105264,2.526315789473684,29.65853658536585,-3.0,0,-0.5999999999999996,38.4,PHI,True
2841,1992.0,Ron Harper,28,LAC,82.0,0.51,0.163,0.308,7.9,20.0,2.4,1.4,14.7,23.3,5.6,0.085,0.303,0.736,8.0,1.0,19.72519083969465,3.0381679389312977,38.34146341463415,0.40000000000000036,0,4.699999999999999,39.50000000000001,LAC,True
2842,1992.0,Rony Seikaly,26,MIA,79.0,0.5539999999999999,0.003,0.5329999999999999,18.6,5.9,0.7,2.6,15.6,20.7,6.2,0.106,0.05,0.733,9.0,0.9873417721518988,16.23428571428571,4.765714285714285,35.443037974683534,0.2999999999999998,1,3.2,26.099999999999998,MIA,True
2843,1992.0,Rumeal Robinson,25,ATL,81.0,0.503,0.112,0.29600000000000004,5.2,29.3,2.3,0.7,16.4,23.3,2.4,0.053,0.327,0.636,10.0,0.7901234567901234,20.064864864864866,3.848648648648648,27.407407407407412,-0.5,0,2.5,37.00000000000001,NJN,False
2844,1992.0,Sam Bowie,30,NJN,71.0,0.496,0.026,0.29600000000000004,14.0,12.5,0.9,3.3,12.3,22.5,4.6,0.101,0.32,0.757,2.0,0.8591549295774648,20.860945387792565,4.6700321248279035,30.690140845070424,-0.2999999999999998,1,1.9999999999999996,38.4,NJN,True
2845,1992.0,Sam Mitchell,28,MIN,82.0,0.49,0.015,0.3670000000000001,12.1,6.2,1.2,1.1,10.3,18.6,2.3,0.051,0.182,0.7859999999999999,54.0,0.7682926829268293,16.178521617852162,5.132496513249651,26.231707317073173,0.5,1,-2.8,23.3,IND,False
2846,1992.0,Sam Perkins,30,LAL,63.0,0.5379999999999999,0.086,0.463,13.6,9.3,1.4,1.6,7.9,19.7,7.4,0.153,0.217,0.8170000000000001,4.0,1.0,16.528301886792452,3.951972555746141,37.01587301587302,-0.5,1,-0.5999999999999996,38.699999999999996,LAL,True
2847,1992.0,Sarunas Marciulionis,27,GSW,72.0,0.607,0.011,0.523,5.4,16.0,2.5,0.3,14.7,24.9,6.4,0.14400000000000002,0.3,0.7879999999999999,61.0,0.06944444444444445,20.678318375059046,5.3736419461502125,29.402777777777782,-3.4000000000000004,0,3.9000000000000004,41.5,GSW,True
2848,1992.0,Scott Brooks,26,MIN,82.0,0.519,0.241,0.168,5.0,27.2,3.1,0.4,11.3,17.8,2.1,0.095,0.35600000000000004,0.81,61.0,0.0,16.591497227356747,3.637707948243993,13.19512195121951,2.4999999999999996,0,-0.5,23.3,HOU,False
2849,1992.0,Scott Hastings,31,DEN,40.0,0.465,0.18,0.56,12.5,7.9,1.2,2.2,26.1,8.1,0.3,0.04,0.05,0.857,29.0,0.1,5.7007125890736345,6.384798099762469,10.525,1.0,1,-0.2,16.8,DEN,True
2850,1992.0,Scott Skiles,27,ORL,75.0,0.534,0.28800000000000003,0.319,4.7,34.4,1.5,0.1,19.1,21.4,3.2,0.065,0.364,0.895,22.0,0.84,17.52797644089188,3.7963819941102233,31.69333333333333,4.8,0,-3.8,23.9,ORL,True
2851,1992.0,Scott Williams,23,CHI,63.0,0.523,0.017,0.43,20.7,9.1,1.0,3.3,14.6,15.0,2.3,0.16,0.05,0.649,61.0,0.0,11.965217391304348,8.486956521739131,10.952380952380953,1.6,1,1.4,68.8,CHI,True
2852,1992.0,Scottie Pippen,26,CHI,82.0,0.555,0.059,0.319,11.5,25.8,2.5,1.8,14.0,24.6,12.7,0.192,0.2,0.76,5.0,1.0,20.61694058154235,3.671302149178256,38.58536585365854,-4.1,0,1.5,68.8,CHI,True
2853,1992.0,Sean Elliott,23,SAS,82.0,0.564,0.079,0.318,7.7,10.0,1.3,0.6,11.4,18.1,8.4,0.13,0.305,0.861,3.0,1.0,16.0,2.2923076923076917,38.04878048780488,-2.3000000000000007,0,-0.40000000000000036,47.7,SAS,True
2854,1992.0,Sean Higgins,23,ORL,38.0,0.4970000000000001,0.09,0.13,9.2,10.8,1.3,0.6,12.3,22.5,0.4,0.03,0.24,0.861,54.0,0.3157894736842105,21.584415584415584,4.51948051948052,16.210526315789473,-0.5,1,0.4,23.9,GSW,False
2855,1992.0,Sedale Threatt,30,LAL,82.0,0.54,0.06,0.233,4.7,30.3,2.8,0.3,13.7,18.9,7.3,0.114,0.32299999999999995,0.831,61.0,1.0,16.276221498371335,3.6117263843648213,37.439024390243894,-0.20000000000000018,0,2.7,38.699999999999996,LAL,True
2856,1992.0,Shawn Kemp,22,SEA,64.0,0.5670000000000001,0.004,0.503,21.2,7.3,1.9,4.4,15.1,24.0,6.7,0.177,0.05,0.748,17.0,0.359375,19.061946902654867,6.929203539823009,28.25,2.3999999999999995,1,0.6000000000000005,37.1,SEA,True
2857,1992.0,Sherman Douglas,25,BOS,42.0,0.513,0.04,0.423,4.6,31.3,1.7,0.7,18.5,21.0,1.0,0.067,0.1,0.682,28.0,0.047619047619047616,16.148936170212764,4.97872340425532,17.904761904761905,1.6,0,-4.4,48.49999999999999,BOS,True
2858,1992.0,Sidney Green,31,SAS,80.0,0.479,0.0,0.259,16.6,4.4,1.3,0.6,13.9,16.6,1.9,0.079,0.05,0.82,5.0,0.0125,14.651286601597162,6.303460514640639,14.0875,-1.5,1,0.0,47.7,CHH,False
2859,1992.0,Sleepy Floyd,31,HOU,82.0,0.478,0.175,0.241,5.0,22.1,1.7,0.7,14.1,23.7,0.9,0.025,0.301,0.794,13.0,0.03658536585365853,20.332129963898915,3.696750902527076,20.26829268292683,0.09999999999999998,0,-2.8000000000000003,38.1,HOU,True
2860,1992.0,Spud Webb,28,SAC,77.0,0.54,0.198,0.303,4.4,29.5,2.2,0.5,16.7,21.0,4.1,0.07200000000000001,0.3670000000000001,0.8590000000000001,61.0,1.0,17.726872246696033,3.4008810572687223,35.376623376623385,-0.19999999999999973,0,-1.3000000000000007,27.0,SAC,True
2861,1992.0,Stacey Augmon,23,ATL,82.0,0.526,0.006999999999999999,0.35600000000000004,8.9,11.4,2.4,0.6,14.8,20.1,3.7,0.071,0.05,0.6659999999999999,9.0,1.0,17.226347305389222,3.0850299401197607,30.54878048780488,0.0,0,0.0,37.00000000000001,ATL,True
2862,1992.0,Stacey King,25,CHI,79.0,0.557,0.012,0.3720000000000001,9.3,8.1,0.8,1.2,13.3,19.4,3.1,0.118,0.05,0.753,6.0,0.1518987341772152,16.088328075709786,4.883280757097792,16.050632911392405,-1.2000000000000002,1,1.6,68.8,CHI,True
2863,1992.0,Stanley Roberts,21,ORL,55.0,0.5379999999999999,0.002,0.439,16.8,5.8,1.0,4.5,12.8,22.7,2.1,0.092,0.05,0.515,23.0,0.6181818181818182,19.148479427549194,9.488372093023257,20.327272727272728,1.1,1,0.0,23.9,LAC,False
2864,1992.0,Steve Henson,23,MIL,50.0,0.478,0.333,0.201,6.1,30.3,2.0,0.2,20.3,21.4,0.2,0.028,0.479,0.7929999999999999,44.0,0.02,17.906735751295336,6.21761658031088,7.72,0.9000000000000001,0,-1.0,37.7,ATL,False
2865,1992.0,Steve Kerr,26,CLE,48.0,0.612,0.312,0.228,5.1,18.0,1.6,0.7,10.6,15.0,2.4,0.138,0.4320000000000001,0.833,50.0,0.4166666666666667,13.430932703659975,1.6434474616292798,17.645833333333332,-1.7999999999999998,0,1.0999999999999999,33.8,ORL,False
2866,1992.0,Steve Smith,22,MIA,61.0,0.513,0.191,0.194,5.8,23.4,1.6,0.6,17.6,20.0,1.5,0.04,0.32,0.748,61.0,0.9672131147540984,17.38205980066445,4.30564784053156,29.606557377049178,2.0,0,0.0,26.099999999999998,MIA,True
2867,1992.0,Tate George,23,NJN,70.0,0.483,0.016,0.275,5.4,21.7,1.9,0.2,15.9,19.9,1.1,0.05,0.05,0.821,22.0,0.028571428571428567,17.86692381870781,4.53616200578592,14.814285714285715,-1.2000000000000002,0,0.7000000000000001,38.4,NJN,True
2868,1992.0,Terrell Brandon,21,CLE,82.0,0.461,0.038,0.206,5.6,27.8,2.6,0.8,17.2,21.5,0.9,0.028,0.043,0.8059999999999999,11.0,0.1097560975609756,17.973831775700933,3.2,19.57317073170732,3.0,0,0.0,33.8,CLE,True
2869,1992.0,Terry Catledge,28,ORL,78.0,0.537,0.004,0.375,12.6,7.1,1.2,0.4,11.4,20.7,4.6,0.091,0.05,0.6940000000000001,21.0,0.8589743589743589,18.212345679012344,3.871604938271605,31.153846153846153,-4.5,1,2.9999999999999996,23.9,ORL,True
2870,1992.0,Terry Davis,24,DAL,68.0,0.528,0.009000000000000001,0.537,16.6,4.0,0.6,0.8,15.1,15.5,3.1,0.069,0.05,0.635,61.0,0.9852941176470588,11.860400186133086,4.511865984178686,31.60294117647059,-3.2,1,1.1,22.6,DAL,True
2871,1992.0,Terry Mills,24,NJN,82.0,0.503,0.034,0.227,14.0,7.0,1.4,1.4,10.0,19.2,3.9,0.108,0.348,0.75,16.0,0.2926829268292683,18.763127187864644,5.600933488914818,20.902439024390247,-0.10000000000000009,1,2.5999999999999996,38.4,DET,False
2872,1992.0,Terry Porter,28,POR,82.0,0.575,0.287,0.326,5.0,24.9,2.2,0.3,12.7,21.6,10.6,0.182,0.395,0.856,24.0,1.0,19.46551724137931,2.6724137931034484,33.951219512195124,-1.799999999999999,0,-2.4000000000000004,59.1,POR,True
2873,1992.0,Thurl Bailey,30,MIN,84.0,0.498,0.002,0.32299999999999995,12.8,5.5,0.8,3.3,10.2,21.5,2.6,0.059,0.05,0.7959999999999999,7.0,0.21428571428571427,19.072243346007603,3.650190114068441,25.04761904761905,-1.4000000000000001,1,-1.1,23.3,MIN,True
2874,1992.0,Tim Perry,26,PHO,80.0,0.556,0.01,0.272,12.2,7.4,0.9,2.7,13.8,17.2,5.7,0.11,0.05,0.7120000000000001,7.0,0.8625,15.252517116391461,4.581554571083368,31.0375,-3.7,1,4.300000000000001,56.300000000000004,PHI,False
2875,1992.0,Todd Lichti,25,DEN,68.0,0.521,0.024,0.314,5.4,9.3,1.8,0.6,14.4,17.3,1.3,0.053,0.05,0.8390000000000001,15.0,0.14705882352941174,15.346938775510207,5.346938775510204,17.294117647058822,-0.10000000000000009,0,0.30000000000000004,16.8,DEN,True
2876,1992.0,Tom Chambers,32,PHO,69.0,0.501,0.05,0.314,11.3,10.7,1.4,1.1,8.4,26.3,4.4,0.109,0.3670000000000001,0.83,8.0,0.9565217391304348,24.369609856262837,4.829568788501027,28.231884057971016,0.09999999999999964,1,-1.0,56.300000000000004,PHO,True
2877,1992.0,Tom Hammonds,24,WSB,37.0,0.504,0.003,0.205,10.3,5.6,1.1,0.8,11.7,21.2,0.6,0.027000000000000003,0.05,0.61,9.0,0.5135135135135135,19.51219512195122,5.7560975609756095,26.594594594594593,0.20000000000000007,1,-0.20000000000000007,27.900000000000006,DEN,False
2878,1992.0,Tom Tolbert,26,GSW,35.0,0.434,0.093,0.465,9.7,8.1,1.5,1.1,16.2,16.0,0.0,-0.005,0.05,0.55,34.0,0.0,13.316129032258065,11.303225806451614,8.857142857142858,2.7,1,-1.3,41.5,ORL,False
2879,1992.0,Tony Campbell,29,MIN,78.0,0.515,0.033,0.263,6.5,14.8,1.7,0.8,11.5,25.0,2.5,0.048,0.35100000000000003,0.8029999999999999,20.0,0.5256410256410257,22.358049979516593,4.050798852929127,31.294871794871803,0.0,0,-1.2000000000000002,23.3,NYK,False
2880,1992.0,Tony Smith,23,LAL,63.0,0.435,0.039,0.265,5.3,20.0,2.5,0.6,13.7,19.5,0.1,0.008,0.0,0.653,61.0,0.0,16.565853658536582,5.326829268292683,13.015873015873014,1.4,0,-0.4,38.699999999999996,LAL,True
2881,1992.0,Tracy Moore,26,DAL,42.0,0.494,0.258,0.24,5.6,9.8,2.1,0.3,10.9,22.2,0.6,0.039,0.35700000000000004,0.833,61.0,0.047619047619047616,19.948849104859335,5.953964194373403,18.61904761904762,-0.09999999999999998,0,0.0,22.6,DAL,True
2882,1992.0,Tree Rollins,36,HOU,59.0,0.595,0.0,0.349,13.7,2.8,1.0,5.2,15.4,7.3,1.7,0.119,0.05,0.867,14.0,0.0847457627118644,5.9225251076040175,5.853658536585367,11.8135593220339,-1.5,1,1.5999999999999999,38.1,HOU,True
2883,1992.0,Trent Tucker,32,SAS,24.0,0.562,0.3720000000000001,0.155,4.9,9.2,2.5,0.4,9.2,15.4,1.1,0.127,0.396,0.8,6.0,0.0,14.92048192771084,4.510843373493977,17.291666666666668,1.6999999999999997,0,-0.7999999999999998,47.7,CHI,False
2884,1992.0,Tyrone Corbin,29,UTA,80.0,0.5429999999999999,0.006,0.319,12.0,8.9,1.9,0.6,11.9,15.9,5.6,0.122,0.05,0.866,35.0,0.1125,13.701857725419119,4.1975532396918895,27.5875,1.1000000000000005,0,0.1999999999999993,57.0,UTA,True
2885,1992.0,Tyrone Hill,23,GSW,82.0,0.568,0.002,0.483,17.2,3.1,1.8,1.3,15.2,14.8,4.5,0.114,0.05,0.6940000000000001,11.0,0.9146341463414634,12.394485683987277,8.016967126193002,23.0,0.40000000000000036,1,2.4,41.5,GSW,True
2886,1992.0,Vern Fleming,29,IND,82.0,0.527,0.044,0.293,6.7,21.7,1.6,0.2,16.9,20.0,2.0,0.055,0.222,0.737,18.0,0.07317073170731707,16.8566493955095,3.70293609671848,21.182926829268293,0.8999999999999999,0,-2.4000000000000004,47.300000000000004,IND,True
2887,1992.0,Vernon Maxwell,26,HOU,80.0,0.514,0.389,0.22,5.0,18.9,1.9,0.6,11.8,24.3,3.9,0.069,0.342,0.772,47.0,1.0,21.617777777777782,3.555555555555556,33.75,0.0,0,-2.0000000000000004,38.1,HOU,True
2888,1992.0,Victor Alexander,22,GSW,80.0,0.561,0.002,0.325,13.6,3.1,1.5,2.7,14.8,18.3,2.5,0.09,0.05,0.691,17.0,0.35,16.32,6.257777777777778,16.875,0.5,1,0.0,41.5,GSW,True
2889,1992.0,Vincent Askew,25,GSW,80.0,0.5539999999999999,0.026,0.422,8.5,15.4,1.5,0.9,15.7,14.3,2.9,0.092,0.1,0.6940000000000001,39.0,0.125,12.160427807486633,4.1069518716577535,18.7,-0.19999999999999973,0,0.0,41.5,SEA,False
2890,1992.0,Vlade Divac,23,LAL,36.0,0.5529999999999999,0.06,0.353,14.4,9.5,2.9,2.2,19.4,20.3,1.8,0.09,0.263,0.768,26.0,0.5,15.542390194075587,5.589376915219612,27.194444444444446,3.8,1,-6.500000000000001,38.699999999999996,LAL,True
2891,1992.0,Wayman Tisdale,27,SAC,72.0,0.529,0.002,0.19,10.0,6.6,1.1,1.8,9.9,20.8,3.4,0.064,0.05,0.763,2.0,0.9861111111111112,19.85878619595399,4.721935739785799,35.013888888888886,1.1,1,1.5999999999999999,27.0,SAC,True
2892,1992.0,Will Perdue,26,CHI,77.0,0.55,0.006999999999999999,0.327,17.9,10.3,0.8,2.7,18.5,16.7,2.5,0.121,0.05,0.495,11.0,0.09090909090909093,13.251241310824229,6.339622641509434,13.07792207792208,0.0,1,0.20000000000000018,68.8,CHI,True
2893,1992.0,Willie Anderson,25,SAS,57.0,0.499,0.08199999999999999,0.201,8.7,23.2,1.4,1.7,15.8,19.8,3.3,0.083,0.232,0.775,10.0,0.9649122807017544,17.406034939121227,3.8369507676019055,33.14035087719298,-3.4,0,-1.5,47.7,SAS,True
2894,1992.0,Willie Burton,23,MIA,68.0,0.522,0.024,0.394,8.6,12.0,1.4,1.4,14.0,22.4,2.0,0.062,0.4,0.8,61.0,0.7352941176470589,18.83659305993691,5.632807570977918,23.308823529411764,-1.9,0,-0.10000000000000009,26.099999999999998,MIA,True
2895,1992.0,Winston Garland,27,DEN,78.0,0.505,0.037000000000000005,0.265,4.6,27.6,2.2,0.6,17.3,18.6,2.9,0.063,0.321,0.8590000000000001,40.0,0.8589743589743589,16.296966953372568,4.476233589859665,28.320512820512818,-1.0999999999999999,0,0.5,16.8,HOU,False
2896,1992.0,Xavier McDaniel,28,NYK,82.0,0.509,0.038,0.188,11.2,10.2,1.3,0.7,11.7,23.3,4.6,0.093,0.308,0.7140000000000001,4.0,1.0,20.907849829351534,4.935153583617748,28.585365853658534,-0.1999999999999993,0,-0.5,39.300000000000004,BOS,False
2897,1993.0,A.C. Green,29,LAL,82.0,0.603,0.065,0.531,14.4,5.9,1.6,0.9,11.8,15.0,8.6,0.147,0.348,0.7390000000000001,23.0,0.6707317073170732,12.021284143313231,2.537069882937212,34.3780487804878,0.7000000000000011,1,-0.20000000000000107,41.400000000000006,PHO,False
2898,1993.0,Adam Keefe,22,ATL,82.0,0.564,0.003,0.63,15.5,7.0,1.8,0.7,17.2,15.5,3.3,0.102,0.05,0.7,10.0,0.07317073170731707,11.651387992253067,6.042608134280182,18.890243902439025,-1.9,1,0.0,39.900000000000006,ATL,True
2899,1993.0,Alonzo Mourning,22,CHH,78.0,0.586,0.003,0.5670000000000001,16.4,4.3,0.5,5.8,14.4,25.5,8.2,0.14800000000000002,0.05,0.7809999999999999,2.0,1.0,20.314674735249625,5.19213313161876,33.8974358974359,-1.8999999999999995,1,0.0,41.0,CHH,True
2900,1993.0,Andre Spencer,28,GSW,20.0,0.501,0.012,0.331,10.7,8.2,1.9,1.0,12.2,20.6,0.6,0.071,0.05,0.759,61.0,0.05,18.540284360189574,7.279620853080568,21.1,0.20000000000000007,0,0.0,31.0,SAC,False
2901,1993.0,Andrew Lang,26,PHI,73.0,0.481,0.014,0.325,12.7,5.8,1.2,4.5,18.2,11.1,1.7,0.045,0.05,0.763,28.0,0.8082191780821918,9.053197205803333,6.731864588930683,25.49315068493151,1.2,1,-4.0,28.099999999999998,ATL,False
2902,1993.0,Anthony Avent,23,MIL,82.0,0.459,0.002,0.214,12.9,5.9,1.2,2.1,13.8,19.1,0.3,0.005,0.05,0.6509999999999999,15.0,0.951219512195122,16.8472647702407,4.97855579868709,27.86585365853659,0.10000000000000003,1,0.0,33.0,ORL,False
2903,1993.0,Anthony Bonner,24,SAC,70.0,0.498,0.014,0.485,14.3,7.6,2.3,0.6,14.8,16.4,2.4,0.067,0.05,0.593,23.0,0.5,13.523809523809526,4.979591836734694,25.2,1.6999999999999997,1,0.7999999999999998,32.599999999999994,NYK,False
